,id,popularity,budget,revenue,profit,original_title,director,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
8751,2655,0.464139,100000000,155464351,70234070.29846002,What Lies Beneath,Robert Zemeckis,Drama|Horror|Mystery|Thriller,DreamWorks SKG|Twentieth Century Fox Film Corporation|ImageMovers,234,6.1,2000,126629211.43431298,196863281.732773
8752,10479,0.45877799999999996,60000000,71000000,13929213.257774502,Rules of Engagement,William Friedkin,Action|Adventure|Drama|History|War,Paramount Pictures|Seven Arts Pictures|Munich Film Partners & Company (MFP) ROE Production,90,5.8,2000,75977526.8605883,89906740.1183628
8753,711,0.44904099999999997,43000000,80049764,46915823.99147411,Finding Forrester,Gus Van Sant,Drama,Fountainbridge Films|Laurence Mark Productions|Columbia Pictures Corporation|Finding Forrester Productions,161,6.9,2000,54450560.9167549,101366384.90822901
8757,10571,0.417675,16000000,20627372,5859604.6737322025,Boys and Girls,Robert Iscove,Comedy|Drama|Romance,Dimension Films,53,5.3,2000,20260673.829490196,26120278.5032224
8759,10481,0.410235,85000000,183611771,124871307.99871197,102 Dalmatians,Kevin Lima,Comedy|Family,Walt Disney Pictures|Cruella Productions,150,5.0,2000,107634829.71916601,232506137.71787798
8760,12107,1.616724,84000000,123307945,49775340.78453401,Nutty Professor II: The Klumps,Peter Segal,Fantasy|Comedy|Romance|Science Fiction,Imagine Entertainment|Universal Pictures,168,4.8,2000,106368537.604823,156143878.389357
8762,4967,0.6237060000000001,30000000,37036004,8909636.381686792,Keeping the Faith,Edward Norton,Comedy,Spyglass Entertainment|Touchstone Pictures|Triple Threat Talent,79,5.7,2000,37988763.430294104,46898399.811980896
8765,10384,0.38535,90000000,14828081,-95189608.2497407,Supernova,Walter Hill|Jack Sholder,Science Fiction,United Artists|Metro-Goldwyn-Mayer (MGM)|Hammerhead Productions|Screenland Pictures,42,4.7,2000,113966290.290882,18776682.041141298
8769,10862,0.372923,35000000,36779296,2253108.493882306,Bounce,Don Roos,Drama|Romance,Miramax Films,62,5.2,2000,44320224.002009794,46573332.4958921
8775,11398,0.33960799999999997,40000000,30199105,-12410796.052005105,The Art of War,Christian Duguay,Action|Adventure|Thriller,Amen Ra Films|Franchise Pictures|Warner Bros.|Morgan Creek Productions,67,5.7,2000,50651684.5737255,38240888.521720394
8776,16222,0.350814,15000000,9902115,-6455411.575328099,Whatever It Takes,David Raynr,Drama|Comedy|Romance,Columbia Pictures Corporation,22,5.0,2000,18994381.715147,12538970.139818901
8778,4244,0.349034,65000000,69700000,5951572.937412694,The Kid,Jon Turteltaub,Fantasy|Comedy|Family,Walt Disney Pictures,141,5.9,2000,82308987.43230401,88260560.3697167
8781,12211,0.33226700000000003,25000000,15843608,-11594666.985434595,Highlander: Endgame,Douglas Aarniokoski,Action|Fantasy|Science Fiction,Davis-Panzer Productions|Dimension Films,49,4.3,2000,31657302.8585784,20062635.873143803
8782,14736,0.32400300000000004,20000000,27728118,9786054.882113304,Love & Basketball,Gina Prince-Bythewood,Action|Comedy|Drama|Romance,40 Acres & A Mule Filmworks,54,7.3,2000,25325842.286862697,35111897.168976
8788,18041,0.310295,14000000,5108820,-11258831.121205386,Gossip,Davis Guggenheim,Drama|Mystery|Thriller,Warner Bros. Pictures,34,5.3,2000,17728089.600803897,6469258.47959851
8789,10876,0.309754,13500000,7060876,-8153811.944477579,Quills,Philip Kaufman,Drama,Fox Searchlight Pictures|Industry Entertainment|Walrus & Associates|Hollywood Partners|Charenton Productions,52,6.4,2000,17094943.5436323,8941131.59915472
8791,1831,0.285304,25000000,24362772,-806916.7914385982,The Next Best Thing,John Schlesinger,Comedy|Drama,Paramount Pictures|Lakeshore Entertainment,17,3.6,2000,31657302.8585784,30850386.0671398
8793,11849,0.284476,35000000,15185241,-25091273.069309693,Dungeons & Dragons,Courtney Solomon,Action|Adventure|Fantasy|Science Fiction,New Line Cinema|Silver Pictures|Sweetpea Entertainment,86,3.9,2000,44320224.002009794,19228950.9327001
8795,16888,0.279624,24000000,13700000,-13042808.777734302,The Ladies Man,Reginald Hudlin,Comedy,SNL Studios,14,5.4,2000,30391010.744235303,17348201.966501
8797,10688,0.277798,2000000,1568749,-546089.7406025899,Hamlet,Michael Almereyda,Drama,Miramax Films|double A Films,18,5.0,2000,2532584.22868627,1986494.48808368
8798,10562,0.47101899999999997,25000000,260562,-31327355.252680924,Under Suspicion,Stephen Hopkins,Mystery|Thriller,Revelations Entertainment|TF1 International,49,6.0,2000,31657302.8585784,329947.605897476
8799,20697,0.196668,24000000,12372410,-14723925.525815204,Ready to Rumble,Brian Robbins,Action|Comedy|Drama,Bel Air Entertainment|Warner Bros.,16,4.4,2000,30391010.744235303,15667085.2184201
8801,10560,0.253319,18000000,17200925,-1011862.3712688014,Center Stage,Nicholas Hytner,Drama|Music,Columbia Pictures,49,7.0,2000,22793258.058176503,21781395.6869077
8804,2621,0.249219,24000000,36609995,15967937.2304064,Return to Me,Bonnie Hunt,Romance|Comedy|Drama,Metro-Goldwyn-Mayer (MGM)|JLT Productions,32,5.5,2000,30391010.744235303,46358947.9746417
8808,2360,0.22326300000000002,10000000,26330482,20679160.580022603,Saving Grace,Nigel Cole,Crime|Comedy,Homerun Productions|Portman Entertainment Group|Rich Pickings|Sky Pictures|Wave Pictures,61,6.2,2000,12662921.1434313,33342081.7234539
8815,25166,0.207785,16000000,15427192,-725342.2534326948,Drowning Mona,Nick Gomez,Comedy|Crime|Mystery,Code Entertainment|Neverland Films,21,4.5,2000,20260673.829490196,19535331.5760575
8817,29076,0.20355399999999998,10000000,1631839,-10596536.28585371,Gun Shy,Eric Blakeney,Action|Comedy|Romance|Thriller,Hollywood Pictures|Fortis Films,10,5.1,2000,12662921.1434313,2066384.85757759
8826,36657,0.182246,75000000,157299717,104215482.64977162,X-Men,Bryan Singer,Adventure|Action|Science Fiction,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|Springwood Productions,2766,6.6,2000,94971908.5757354,199187391.22550702
8860,24100,0.12392,22000000,13555988,-10692585.809018802,The Little Vampire,Uli Edel,Horror|Family|Foreign,New Line Cinema,42,6.4,2000,27858426.515549,17165840.7065302
8862,10873,0.11921400000000001,8000000,8279017,353317.026867602,Shadow of the Vampire,E. Elias Merhige,Drama|Horror,Saturn Films,55,5.9,2000,10130336.914745098,10483653.9416127
8866,17711,0.10490799999999999,76000000,35134820,-51747255.18521299,The Adventures of Rocky & Bullwinkle,Des McAnuff,Adventure|Animation|Action|Comedy|Family,Universal Pictures|Capella International|KC Medien AG|Tribeca Productions,35,4.0,2000,96238200.6900785,44490945.504865505
8868,15723,0.09149199999999999,7000000,3728888,-4142183.330733221,The Big Kahuna,John Swanbeck,Comedy|Drama,Franchise Pictures|Trigger Street Productions,37,6.5,2000,8864044.80040197,4721861.46966875
8881,10385,0.031018,40000000,36037909,-5017164.589609899,Hanging Up,Diane Keaton,Comedy|Drama,Laurence Mark Productions|Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG|Nora Ephron Productions,21,5.2,2000,50651684.5737255,45634519.9841156
8883,36047,0.015997,15000000,5217498,-12387505.141145911,The In Crowd,Mary Lambert,Thriller,Warner Bros. Pictures,12,5.2,2000,18994381.715147,6606876.57400109
8888,78,4.215642,28000000,32768670,10775488.935774006,Blade Runner,Ridley Scott,Science Fiction|Drama|Thriller,Shaw Brothers|Warner Bros.|The Ladd Company,2110,7.7,1982,63269987.2714343,74045476.2072083
8889,601,2.900556,10500000,792910554,1767968064.0219922,E.T. the Extra-Terrestrial,Steven Spielberg,Science Fiction|Adventure|Family|Fantasy,Universal Pictures|Amblin Entertainment,1830,7.2,1982,23726245.2267878,1791694309.24878
8890,1091,2.355353,10000000,13782838,8547861.146782104,The Thing,John Carpenter,Horror|Science Fiction|Mystery|Thriller,Universal Pictures|Turman-Foster Company,797,7.5,1982,22596424.025512196,31144285.1722943
8891,1368,1.9282580000000002,15000000,125212904,249041751.18670762,First Blood,Ted Kotcheff,Action|Adventure|Thriller|War,Orion Pictures,838,7.0,1982,33894636.038268395,282936387.224976
8893,97,1.3366120000000001,17000000,33000000,36154278.440819606,Tron,Steven Lisberger,Science Fiction|Action|Adventure,Walt Disney Pictures|Lisberger/Kushner,432,6.6,1982,38413920.843370795,74568199.2841904
8894,1371,1.241425,17000000,124000000,241781737.07298118,Rocky III,Sylvester Stallone,Drama,United Artists,482,6.5,1982,38413920.843370795,280195657.916352
8895,609,1.193916,10700000,122200000,251950127.88446087,Poltergeist,Tobe Hooper,Horror,SLM Production Group|Metro-Goldwyn-Mayer (MGM),425,6.8,1982,24178173.7072981,276128301.59175897
8896,9387,1.176922,20000000,68851475,110386864.33717051,Conan the Barbarian,John Milius,Adventure|Fantasy|Action,Universal Pictures|Dino De Laurentiis Company,356,6.5,1982,45192848.0510245,155579712.388195
8897,150,1.161942,1000000,78868508,175954982.50019875,48 Hrs.,Walter Hill,Thriller|Action|Comedy|Crime|Drama,Paramount Pictures,171,6.1,1982,2259642.40255122,178214624.90275
8898,154,0.9460559999999999,12000000,96800000,191617675.73634332,Star Trek II: The Wrath of Khan,Nicholas Meyer,Science Fiction|Action|Adventure|Drama|Thriller,Paramount Pictures,406,7.0,1982,27115708.8306147,218733384.566958
8899,13342,0.925383,4500000,27092880,51051829.643751495,Fast Times at Ridgemont High,Amy Heckerling,Comedy,Universal Pictures|Refugee Films,157,6.9,1982,10168390.8114805,61220220.455231994
8901,11639,0.8848440000000001,15000000,40577001,57794875.98969511,The Dark Crystal,Jim Henson|Frank Oz,Fantasy,Jim Henson Productions|Incorporated Television Company (ITC)|Henson Associates (HA),123,7.3,1982,33894636.038268395,91689512.0279635
8903,783,0.786388,22000000,77737889,125947697.41309309,Gandhi,Richard Attenborough,Drama|History,Columbia Pictures|Goldcrest Films International|Indo-British|International Film Investors|National Film Development Corporation of India,412,7.1,1982,49712132.8561269,175659830.26922
8904,9576,0.689094,21000000,177200000,352956143.2785013,Tootsie,Sydney Pollack,Comedy|Romance,Columbia Pictures Corporation|Mirage Enterprises|Punch Productions|Delphi Films,176,6.7,1982,47452490.4535757,400408633.732077
8911,11704,0.555585,7000000,14665733,17321815.333436303,The Secret of NIMH,Don Bluth,Fantasy|Animation|Drama|Family,Metro-Goldwyn-Mayer (MGM),80,7.3,1982,15817496.817858499,33139312.1512948
8916,15764,0.48339499999999996,12000000,30036000,40754910.3724139,Sophie's Choice,Alan J. Pakula,Drama|Romance,Keith Barish Productions|Incorporated Television Company,74,7.1,1982,27115708.8306147,67870619.2030286
8918,9037,0.475775,13200000,15171476,4454830.7652121,Grease 2,Patricia Birch,Comedy|Drama|Family|Music|Romance,Paramount Pictures,92,5.3,1982,29827279.7136761,34282110.4788882
8919,16281,0.441852,8000000,21028755,29440327.250451297,Creepshow,George A. Romero,Horror|Comedy|Fantasy,Warner Bros.|Creepshow Films Inc.|Laurel Entertainment Inc.,90,6.7,1982,18077139.220409803,47517466.4708611
8920,15739,0.42174799999999996,50000000,57059003,15950822.498535976,Annie,John Huston,Comedy|Drama|Family|Music,Columbia Pictures|Rastar Pictures,99,6.2,1982,112982120.12756102,128932942.626097
8928,11541,0.358107,6000000,10278575,9668049.492495596,The Year of Living Dangerously,Peter Weir,War|Drama|Romance,Metro-Goldwyn-Mayer (MGM)|McElroy & McElroy,31,6.7,1982,13557854.415307302,23225903.9078029
8930,9728,0.336314,4000000,36690067,73867861.5354405,Friday the 13th Part III,Steve Miner,Horror|Thriller,Paramount Pictures,107,5.7,1982,9038569.610204902,82906431.14564541
8932,10676,0.31049699999999997,2500000,14400000,26889744.590359546,Halloween III: Season of the Witch,Tommy Lee Wallace,Horror|Mystery|Science Fiction,Universal Pictures,90,4.7,1982,5649106.00637806,32538850.596737605
8933,24226,0.304359,16000000,53977250,85815004.43228841,The Verdict,Sidney Lumet,Drama,20th Century Fox,47,7.0,1982,36154278.440819606,121969282.87310801
8936,10724,0.647107,18000000,70687344,119054556.580203,Firefox,Clint Eastwood,Science Fiction|Action|Adventure|Thriller,Malpaso Productions,60,5.1,1982,40673563.245922,159728119.826125
8944,14373,0.464188,2,16,31.63499363571715,Death Wish 2,Michael Winner,Action|Crime|Thriller,Cannon Films,27,5.6,1982,4.51928480510245,36.1542784408196
8950,24266,0.138161999999999,3500000,20659423,38774159.81411271,The Man from Snowy River,George T. Miller,Drama|Action|Western|Romance,Cambridge Productions,19,6.2,1982,7908748.40892929,46682908.223042
8969,37165,4.180540000000001,60000000,264118201,273047992.6341131,The Truman Show,Peter Weir,Comedy|Drama,Paramount Pictures|Scott Rudin Productions,2392,7.6,1998,80261728.1446979,353309720.778811
8970,95,2.993102,140000000,553799566,553537804.544767,Armageddon,Michael Bay,Action|Thriller|Science Fiction|Adventure,Jerry Bruckheimer Films|Touchstone Pictures|Valhalla Motion Pictures,1559,6.4,1998,187277365.67096102,740815170.215728
8971,10674,2.770692,90000000,304320254,286695232.70751095,Mulan,Tony Bancroft|Barry Cook,Animation|Family|Adventure,Walt Disney Pictures|Walt Disney Feature Animation,1066,7.3,1998,120392592.217046,407087824.924557
8972,36647,2.729745,45000000,131183530,115287317.5901736,Blade,Stephen Norrington,Horror|Action,New Line Cinema|Amen Ra Films|Imaginary Forces|Marvel Enterprises,1263,6.3,1998,60196296.1085234,175483613.698697
8973,115,2.556082,15000000,27739163,17041120.624949995,The Big Lebowski,Joel Coen,Comedy|Crime,PolyGram Filmed Entertainment|Working Title Films,1696,7.6,1998,20065432.036174398,37106552.66112439
8974,857,2.170136,70000000,481840909,550917717.9503881,Saving Private Ryan,Steven Spielberg,Drama|History|War,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Mutual Film Company|Mark Gordon Productions,3396,7.7,1998,93638682.83548091,644556400.785869
8976,2109,2.0457549999999998,33000000,244386864,282771250.1954702,Rush Hour,Brett Ratner,Action|Comedy|Crime|Thriller,New Line Cinema,727,6.8,1998,44143950.47958379,326915200.675054
8977,9487,2.005566,120000000,363398565,325593157.58066094,A Bug's Life,John Lasseter|Andrew Stanton,Family|Animation,Walt Disney Pictures|Pixar Animation Studios,1159,6.6,1998,160523456.289395,486116613.870056
8978,9837,1.855981,70000000,218613188,198799188.23288107,The Prince of Egypt,Brenda Chapman|Steve Hickner|Simon Wells,Adventure|Animation|Drama|Family|Music,DreamWorks SKG|DreamWorks Animation,432,6.7,1998,93638682.83548091,292437871.068362
8979,8916,1.8070400000000002,60000000,171757863,149497986.9689731,Antz,Eric Darnell|Tim Johnson,Adventure|Animation|Comedy|Family,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,714,6.0,1998,80261728.1446979,229759715.113671
8981,8195,1.46043,55000000,41610884,-17910559.80816371,Ronin,John Frankenheimer,Action|Thriller|Crime|Adventure,United Artists|FGM Entertainment|United Artists Corporation,363,6.6,1998,73573250.79930641,55662690.9911427
8982,2666,1.422685,27000000,27200316,267961.8055839017,Dark City,Alex Proyas,Mystery|Science Fiction,New Line Cinema|Mystery Clock Cinema,466,7.0,1998,36117777.665114,36385739.4706979
8984,617,1.408985,20000000,67200000,63139226.14049581,Wild Things,John McNaughton,Crime|Drama|Mystery,Columbia Pictures|Mandalay Entertainment,231,6.1,1998,26753909.3815659,89893135.5220617
8985,544,1.379837,23000000,369884651,464026025.93550724,There's Something About Mary,Bobby Farrelly|Peter Farrelly,Romance|Comedy,Twentieth Century Fox Film Corporation,980,6.5,1998,30766995.7888008,494793021.724308
8986,846,1.339249,66000000,189198313,164801825.0981893,The X Files,Rob Bowman,Mystery|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Ten Thirteen Productions,244,6.3,1998,88287900.9591677,253089726.05735698
8987,73,1.333006,20000000,23875127,5183739.830002997,American History X,Tony Kaye,Drama,New Line Cinema|The Turman-Morrissey Company|Savoy Pictures,1563,8.0,1998,26753909.3815659,31937649.211568896
8988,12159,1.3168549999999999,85000000,71485043,-18078896.7436876,What Dreams May Come,Vincent Ward,Drama|Fantasy|Romance,PolyGram Filmed Entertainment,328,6.7,1998,113704114.871655,95625218.1279674
8989,9798,1.303667,90000000,250649836,214900557.72537205,Enemy of the State,Tony Scott,Action|Drama|Thriller,Jerry Bruckheimer Films|Scott Free Productions|Touchstone Pictures|No Such Productions,815,6.5,1998,120392592.217046,335293149.94241804
8991,8656,1.2830059999999999,75000000,140464664,87571784.41753301,Deep Impact,Mimi Leder,Action|Adventure|Drama|Romance|Science Fiction,Paramount Pictures|DreamWorks SKG|Zanuck/Brown Productions|Manhattan Project,490,5.6,1998,100327160.180872,187898944.598405
8992,2157,1.282567,80000000,136159423,75124205.69315198,Lost in Space,Stephen Hopkins,Adventure|Family|Science Fiction,New Line Cinema|Irwin Allen Productions|Prelude Pictures|Saltire Entertainment,207,4.9,1998,107015637.526263,182139843.21941498
8993,9631,1.2424979999999999,50000000,44547681,-7293542.422269501,The Negotiator,F. Gary Gray,Action|Adventure|Crime|Drama|Mystery,Regency Enterprises|Warner Bros.,337,6.7,1998,66884773.453914896,59591231.031645395
8994,297,1.22669,90000000,142940100,70817731.90255299,Meet Joe Black,Martin Brest,Fantasy|Drama|Mystery,Universal Pictures|City Light Films,673,6.8,1998,120392592.217046,191210324.11959898
8995,944,1.206274,140000000,285444603,194560586.43499297,Lethal Weapon 4,Richard Donner,Action|Adventure|Comedy|Crime|Drama,Silver Pictures|Donner/Shuler-Donner Productions|Warner Bros.,438,6.1,1998,187277365.67096102,381837952.105954
8996,3600,1.175952,65000000,40002112,-33439561.5141268,I Still Know What You Did Last Summer,Danny Cannon,Horror|Mystery|Thriller,Columbia Pictures|Mandalay Entertainment|Summer Knowledge LLC,198,4.9,1998,86950205.4900894,53510643.9759626
8997,929,1.170499,130000000,379014294,333105292.819532,Godzilla,Roland Emmerich,Science Fiction|Action|Thriller,TriStar Pictures|Centropolis Film Productions|Toho Company|Independent Pictures (II)|Fried Films,582,5.1,1998,173900410.980178,507005703.79971
8998,6435,1.164656,75000000,46683377,-37879018.286697894,Practical Magic,Griffin Dunne,Drama|Fantasy|Comedy,Village Roadshow Pictures|DiNovi Pictures|Fortis Films|Warner Bros.|Stargate Studios,185,6.2,1998,100327160.180872,62448141.8941741
8999,10153,1.152417,75000000,13100000,-82803349.5359463,Sphere,Barry Levinson,Science Fiction,Punch Productions|Warner Bros.|Baltimore Pictures|Constant c Productions,238,5.6,1998,100327160.180872,17523810.6449257
9000,6068,1.095887,70000000,164000000,125743374.09336008,Six Days Seven Nights,Ivan Reitman,Action|Adventure|Comedy|Romance,Caravan Pictures|Roger Birnbaum Productions|Northern Lights Entertainment|Touchstone Pictures,176,5.6,1998,93638682.83548091,219382056.928841
9001,1878,1.090942,18500000,10680275,-10460410.701938298,Fear and Loathing in Las Vegas,Terry Gilliam,Adventure|Drama|Comedy,Universal Pictures|Summit Entertainment|Rhino Films|Fear and Loathing LLC|Shark Productions,714,7.1,1998,24747366.177948497,14286955.4760102
9002,1934,1.059234,25000000,289317794,353576715.4305706,Shakespeare in Love,John Madden,History,Miramax Films|Universal Pictures|Bedford Falls Productions,399,6.7,1998,33442386.726957396,387019102.157528
9003,9342,1.057585,95000000,250288523,207728753.61696103,The Mask of Zorro,Martin Campbell,Adventure|Comedy|Western|Romance|Thriller,Amblin Entertainment|TriStar Pictures,734,6.1,1998,127081069.56243798,334809823.179399
9004,10663,1.053252,23000000,185991646,218033186.35181418,The Waterboy,Frank Coraci,Comedy,Touchstone Pictures,292,5.8,1998,30766995.7888008,248800182.140615
9005,1965,1.041331,60000000,128038368,91014616.5970811,A Perfect Murder,Andrew Davis,Crime|Thriller|Drama,Kopelson Entertainment|Warner Bros.,158,6.3,1998,80261728.1446979,171276344.741779
9006,473,1.011829,60000,3221152,4228658.707467802,Pi,Darren Aronofsky,Mystery|Drama|Thriller,Truth and Soul Pictures Inc|Protozoa Pictures|Harvest Filmworks|Plantain Films,286,6.9,1998,80261.7281446979,4308920.4356125
9007,795,1.001818,55000000,198685114,192206925.9717986,City of Angels,Brad Silberling,Drama|Fantasy|Romance,Atlas Entertainment|Regency Enterprises|Monarchy Enterprises B.V.|Warner Bros.|Taurus Film,323,6.4,1998,73573250.79930641,265780176.771105
9009,8741,0.992143,52000000,98126565,61703297.0046455,The Thin Red Line,Terrence Malick,Drama|History|War,Fox 2000 Pictures|Phoenix Pictures|Geisler-Roberdeau,413,6.8,1998,69560164.3920715,131263461.396717
9011,11551,0.9688610000000001,40000000,54682547,19640776.596429206,Small Soldiers,Joe Dante,Comedy|Adventure|Fantasy|Science Fiction|Action,Universal Pictures|Amblin Entertainment|DreamWorks Pictures,271,6.1,1998,53507818.763131894,73148595.3595611
9012,3050,0.962802,71000000,294456605,298916888.04411876,Doctor Dolittle,Betty Thomas,Comedy|Family|Fantasy,Twentieth Century Fox Film Corporation|Joseph M. Singer Entertainment|Davis Entertainment,353,5.3,1998,94976378.3045592,393893266.348678
9013,200,0.931643,70000000,118000000,64209382.51575808,Star Trek: Insurrection,Jonathan Frakes,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,230,6.2,1998,93638682.83548091,157848065.351239
9014,9489,0.9223540000000001,65000000,250821495,248572571.9188556,You've Got Mail,Nora Ephron,Comedy|Romance,Warner Bros.,498,6.2,1998,86950205.4900894,335522777.408945
9015,11808,0.904602,60000000,102367405,56674685.705105096,U.S. Marshals,Stuart Baird,Thriller|Crime|Action,Kopelson Entertainment|Warner Bros.,194,6.1,1998,80261728.1446979,136936413.849803
9016,4518,0.8939370000000001,30000000,82150642,69761677.5129241,Elizabeth,Shekhar Kapur,Drama|History,Channel Four Films|PolyGram Filmed Entertainment|Working Title Films,173,6.8,1998,40130864.0723489,109892541.585273
9017,1389,0.884735,48000000,77745568,39790511.5387597,Out of Sight,Steven Soderbergh,Romance|Comedy|Crime,Universal Pictures|Jersey Films,181,6.3,1998,64209382.5157583,103999894.054518
9018,11003,0.8786450000000001,18000000,123306987,140868679.3721867,The Wedding Singer,Frank Coraci,Romance|Comedy,New Line Cinema|Robert Simonds Productions|Juno Pix,375,6.4,1998,24078518.4434093,164947197.81559598
9020,9454,0.8239639999999989,26000000,65705772,53114231.300656095,EverAfter,Andy Tennant,Drama|Romance|Comedy,Twentieth Century Fox Film Corporation,224,6.8,1998,34780082.1960357,87894313.4966918
9021,10312,0.792566,50000000,202292902,203721524.97818512,Patch Adams,Tom Shadyac,Comedy|Drama,Universal Pictures|Bungalow 78 Productions|Blue Wolf|Farrell/Minoff,483,6.9,1998,66884773.453914896,270606298.4321
9023,9877,0.783938,14000000,72527595,78292098.64754981,Urban Legend,Jamie Blanks,Horror|Thriller,Original Film|TriStar Pictures|Phoenix Pictures|Canal+ Droits Audiovisuels,144,5.4,1998,18727736.567096103,97019835.2146459
9025,10220,0.760447,12000000,22921898,14610173.468335398,Rounders,John Dahl,Drama|Crime,Miramax Films|Spanky Pictures,213,6.6,1998,16052345.628939498,30662519.097274896
9027,9424,0.7224119999999989,15000000,17507368,3354094.812912002,Disturbing Behavior,David Nutter,Horror|Thriller|Science Fiction,Village Roadshow Pictures|Beacon Communications|Hoyts Film Partnership|Metro-Goldwyn-Mayer (MGM)|Behavioral Problem Productions Ltd.,45,5.6,1998,20065432.036174398,23419526.8490864
9028,9447,0.718275,90000000,69131860,-27915216.326090693,Babe: Pig in the City,George Miller,Adventure|Comedy|Drama|Family|Fantasy,Kennedy Miller Productions,176,5.1,1998,120392592.217046,92477375.8909553
9030,100,0.6990069999999989,1350000,3897569,3407871.50846434,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,Comedy|Crime,Handmade Films Ltd.|Summit Entertainment|PolyGram Filmed Entertainment|SKA Films|The Steve Tisch Company,1167,7.3,1998,1805888.8832556999,5213760.39172004
9034,9429,0.669113,17000000,30331165,17833039.0180353,A Night at the Roxbury,John Fortenberry,Comedy,Paramount Pictures|SNL Studios,96,6.2,1998,22740822.974331,40573861.9923663
9035,547,0.653163,60000000,186883563,169731567.32561108,The Horse Whisperer,Robert Redford,Drama|Romance,Wildwood Enterprises|Touchstone Pictures,164,7.0,1998,80261728.1446979,249993295.470309
9038,11932,0.640933,25000000,50671850,34341117.4278578,Bride of Chucky,Ronny Yu,Comedy|Horror,Midwinter Productions Inc.,162,5.4,1998,33442386.726957396,67783504.1548152
9040,3682,0.616116,13000000,16757163,5025939.921688698,54,Mark Christopher,Music|Drama,Redeemable Features|FilmColony|Miramax|Dollface,71,5.5,1998,17390041.0980178,22415981.0197065
9041,9410,0.607687,25000000,55494066,40791773.9219747,Great Expectations,Alfonso CuarÃ³n,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Art Linson Productions,74,6.5,1998,33442386.726957396,74234160.6489321
9043,9882,0.577192,70000000,116672912,62434142.91109009,The Siege,Edward Zwick,Drama|Action|Thriller|Crime,"Twentieth Century Fox Film Corporation|Lynda Obst Productions|Bedford Falls Company, The",196,6.0,1998,93638682.83548091,156072825.746571
9044,8688,0.576681999999999,73000000,103891409,41323297.85274421,Snake Eyes,Brian De Palma,Crime|Mystery,Paramount Pictures|DeBart|Touchstone Pictures|Mel's Cite du Cinema,152,5.6,1998,97651769.24271579,138975067.09546
9047,10215,0.562005,6000000,58000000,69560164.39207152,Sliding Doors,Peter Howitt,Comedy|Drama|Fantasy|Romance,Paramount Pictures|Miramax Films|Intermedia Films|Mirage Enterprises,196,6.4,1998,8026172.81446979,77586337.2065413
9051,9320,0.539133,60000000,48522832,-15352955.631450407,The Avengers,Jeremiah S. Chechik,Thriller,Jerry Weintraub Productions|Warner Bros.,121,4.6,1998,80261728.1446979,64908772.5132475
9054,22796,0.53388,20000000,18253415,-2336398.8408600986,Simon Birch,Mark Steven Johnson,Comedy|Drama|Family,Caravan Pictures|Hollywood Pictures,24,6.9,1998,26753909.3815659,24417510.5407058
9055,9448,0.521096,13000000,27007143,18737291.7258319,The Big Hit,Kirk Wong,Action|Adventure|Comedy|Thriller,TriStar Pictures,59,6.1,1998,17390041.0980178,36127332.8238497
9057,11568,0.49737299999999995,28000000,14051384,-18659000.423112996,Blues Brothers 2000,John Landis,Music|Action|Comedy|Crime,Universal Pictures,72,5.6,1998,37455473.134192295,18796472.7110793
9058,9469,0.496059,25000000,21567853,-4591167.491110593,He Got Game,Spike Lee,Drama,40 Acres & A Mule Filmworks|Touchstone Pictures,79,6.6,1998,33442386.726957396,28851219.235846803
9059,11258,0.492559,70000000,19870567,-67057915.39156421,Hard Rain,Mikael Salomon,Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|PolyGram Filmed Entertainment|Marubeni,74,5.4,1998,93638682.83548091,26580767.4439167
9060,9422,0.48824300000000004,70000000,56702901,-17787469.084185615,A Civil Action,Steven Zaillian,Drama,Paramount Pictures|Wildwood Enterprises|Touchstone Pictures,48,6.0,1998,93638682.83548091,75851213.7512953
9063,10683,0.47703599999999996,3000000,2807390,-257653.5242991699,Happiness,Todd Solondz,Comedy|Drama,Killer Films|Good Machine,75,6.9,1998,4013086.40723489,3755432.88293572
9064,11702,0.469693,30000000,19204929,-14440517.5650785,The Replacement Killers,Antoine Fuqua,Drama|Action|Crime|Thriller,Columbia Pictures Corporation,62,6.2,1998,40130864.0723489,25690346.5072704
9072,9276,0.433845,15000000,40283321,33821383.94495231,The Faculty,Robert Rodriguez,Horror|Mystery|Science Fiction,Dimension Films|Los Hooligans Productions,237,6.1,1998,20065432.036174398,53886815.9811267
9073,825,0.423925,20000000,3970078,-21443154.02907847,Playing by Heart,Willard Carroll,Comedy|Drama|Romance,Miramax Films|Hyperion Pictures,20,6.7,1998,26753909.3815659,5310755.35248743
